sample core_label_1 sampleCollection type_distance distKb
LD180320-0032 phenicol AMDSedi mediam_leastDistance 7.284
LD180320-0032 sulfonamide AMDSedi mediam_leastDistance 11.386
LD180320-0032 tetracycline AMDSedi mediam_leastDistance 15.532
LD180320-0032 unclassified AMDSedi mediam_leastDistance 16.5755
LD180320-0033 aminoglycoside AMDSedi mediam_leastDistance 22.42
LD180320-0033 bacitracin AMDSedi mediam_leastDistance 33.2315
LD180320-0033 beta-lactam AMDSedi mediam_leastDistance 41.469
LD180320-0033 glycopeptide AMDSedi mediam_leastDistance 32.0345
LD180320-0033 MLS AMDSedi mediam_leastDistance 53.3835
LD180320-0033 multidrug AMDSedi mediam_leastDistance 23.6325
LD180320-0033 mupirocin AMDSedi mediam_leastDistance 52.591
LD180320-0033 other AMDSedi mediam_leastDistance 17.987
LD180320-0033 phenicol AMDSedi mediam_leastDistance 2.5675
LD180320-0033 sulfonamide AMDSedi mediam_leastDistance 11.665
LD180320-0033 tetracycline AMDSedi mediam_leastDistance 4.033
LD180320-0033 unclassified AMDSedi mediam_leastDistance 13.186
LD180320-0034 aminoglycoside AMDSedi mediam_leastDistance 22.42
LD180320-0034 bacitracin AMDSedi mediam_leastDistance 16.7465
LD180320-0034 beta-lactam AMDSedi mediam_leastDistance 40.733
LD180320-0034 glycopeptide AMDSedi mediam_leastDistance 33.774
LD180320-0034 MLS AMDSedi mediam_leastDistance 20.899
LD180320-0034 multidrug AMDSedi mediam_leastDistance 15.421
LD180320-0034 mupirocin AMDSedi mediam_leastDistance 35.565
LD180320-0034 other AMDSedi mediam_leastDistance 18.245
LD180320-0034 phenicol AMDSedi mediam_leastDistance 4.3105
LD180320-0034 sulfonamide AMDSedi mediam_leastDistance 11.2655
LD180320-0034 tetracycline AMDSedi mediam_leastDistance 9.831
LD180320-0034 unclassified AMDSedi mediam_leastDistance 11.155
LD180321-0001 aminoglycoside AMDSedi mediam_leastDistance 17.66
LD180321-0001 bacitracin AMDSedi mediam_leastDistance 5.205
LD180321-0001 beta-lactam AMDSedi mediam_leastDistance 10.463
LD180321-0001 glycopeptide AMDSedi mediam_leastDistance 36.523
LD180321-0001 MLS AMDSedi mediam_leastDistance 3.011
LD180321-0001 multidrug AMDSedi mediam_leastDistance 15.231
LD180321-0001 other AMDSedi mediam_leastDistance 12.985
LD180321-0001 phenicol AMDSedi mediam_leastDistance 14.069
LD180321-0001 sulfonamide AMDSedi mediam_leastDistance 10.141
LD180321-0001 tetracycline AMDSedi mediam_leastDistance 29.9205
LD180321-0001 unclassified AMDSedi mediam_leastDistance 14.429
LD180321-0002 aminoglycoside AMDSedi mediam_leastDistance 27.192
LD180321-0002 bacitracin AMDSedi mediam_leastDistance 6.0745
LD180321-0002 beta-lactam AMDSedi mediam_leastDistance 9.861
LD180321-0002 glycopeptide AMDSedi mediam_leastDistance 30.073
LD180321-0002 MLS AMDSedi mediam_leastDistance 5.265
LD180321-0002 multidrug AMDSedi mediam_leastDistance 16.753
LD180321-0002 other AMDSedi mediam_leastDistance 10.498
LD180321-0002 phenicol AMDSedi mediam_leastDistance 16.811
LD180321-0002 sulfonamide AMDSedi mediam_leastDistance 8.2615
LD180321-0002 tetracycline AMDSedi mediam_leastDistance 20.495
LD180321-0002 unclassified AMDSedi mediam_leastDistance 70.6305
LD180327-0003 aminoglycoside AMDSedi mediam_leastDistance 8.529
LD180327-0003 bacitracin AMDSedi mediam_leastDistance 13.3735
LD180327-0003 beta-lactam AMDSedi mediam_leastDistance 24.269
LD180327-0003 glycopeptide AMDSedi mediam_leastDistance 17.845
LD180327-0003 MLS AMDSedi mediam_leastDistance 15.687
LD180327-0003 multidrug AMDSedi mediam_leastDistance 17.376
LD180327-0003 mupirocin AMDSedi mediam_leastDistance 9.661
LD180327-0003 other AMDSedi mediam_leastDistance 13.635
LD180327-0003 phenicol AMDSedi mediam_leastDistance 13.571
LD180327-0003 sulfonamide AMDSedi mediam_leastDistance 11.257
LD180327-0003 tetracycline AMDSedi mediam_leastDistance 15.8635
LD180327-0003 unclassified AMDSedi mediam_leastDistance 13.192
LD180327-0004 aminoglycoside AMDSedi mediam_leastDistance 28.432
LD180327-0004 bacitracin AMDSedi mediam_leastDistance 38.533
LD180327-0004 beta-lactam AMDSedi mediam_leastDistance 40.045
LD180327-0004 glycopeptide AMDSedi mediam_leastDistance 16.7935
LD180327-0004 MLS AMDSedi mediam_leastDistance 19.202
LD180327-0004 multidrug AMDSedi mediam_leastDistance 27.666
LD180327-0004 mupirocin AMDSedi mediam_leastDistance 111.362
LD180327-0004 other AMDSedi mediam_leastDistance 17.77
LD180327-0004 phenicol AMDSedi mediam_leastDistance 7.284
LD180327-0004 sulfonamide AMDSedi mediam_leastDistance 11.386
LD180327-0004 tetracycline AMDSedi mediam_leastDistance 2.961
LD180327-0004 unclassified AMDSedi mediam_leastDistance 22.896
LD180327-0005 aminoglycoside AMDSedi mediam_leastDistance 51.785
LD180327-0005 bacitracin AMDSedi mediam_leastDistance 16.631
LD180327-0005 beta-lactam AMDSedi mediam_leastDistance 40.363
LD180327-0005 glycopeptide AMDSedi mediam_leastDistance 10.398
LD180327-0005 MLS AMDSedi mediam_leastDistance 2.167
LD180327-0005 multidrug AMDSedi mediam_leastDistance 8.742
LD180327-0005 mupirocin AMDSedi mediam_leastDistance 109.431
LD180327-0005 other AMDSedi mediam_leastDistance 5.901
LD180327-0005 phenicol AMDSedi mediam_leastDistance 6.036
LD180327-0005 sulfonamide AMDSedi mediam_leastDistance 10.561
LD180327-0005 tetracycline AMDSedi mediam_leastDistance 19.567
LD180327-0005 unclassified AMDSedi mediam_leastDistance 22.909
LD180327-0006 aminoglycoside AMDSedi mediam_leastDistance 27.84
LD180327-0006 bacitracin AMDSedi mediam_leastDistance 12.15
LD180327-0006 beta-lactam AMDSedi mediam_leastDistance 40.239
LD180327-0006 glycopeptide AMDSedi mediam_leastDistance 7.937
LD180327-0006 MLS AMDSedi mediam_leastDistance 7.375
LD180327-0006 multidrug AMDSedi mediam_leastDistance 24.839
LD180327-0006 mupirocin AMDSedi mediam_leastDistance 52.59
LD180327-0006 other AMDSedi mediam_leastDistance 12.789
LD180327-0006 phenicol AMDSedi mediam_leastDistance 9.022
LD180327-0006 sulfonamide AMDSedi mediam_leastDistance 10.954
LD180327-0006 tetracycline AMDSedi mediam_leastDistance 8.176
LD180327-0006 unclassified AMDSedi mediam_leastDistance 14.405
LD180327-0007 aminoglycoside AMDSedi mediam_leastDistance 8.529
LD180327-0007 bacitracin AMDSedi mediam_leastDistance 13.3735
LD180327-0007 beta-lactam AMDSedi mediam_leastDistance 24.269
LD180327-0007 glycopeptide AMDSedi mediam_leastDistance 17.845
LD180327-0007 MLS AMDSedi mediam_leastDistance 15.687
LD180327-0007 multidrug AMDSedi mediam_leastDistance 17.376
LD180327-0007 mupirocin AMDSedi mediam_leastDistance 9.661
LD180327-0007 other AMDSedi mediam_leastDistance 13.635
LD180327-0007 phenicol AMDSedi mediam_leastDistance 13.571
LD180327-0007 sulfonamide AMDSedi mediam_leastDistance 11.257
LD180327-0007 tetracycline AMDSedi mediam_leastDistance 15.8635
LD180327-0007 unclassified AMDSedi mediam_leastDistance 13.192
LD180327-0008 aminoglycoside AMDSedi mediam_leastDistance 18.088
LD180327-0008 bacitracin AMDSedi mediam_leastDistance 10.594
LD180327-0008 beta-lactam AMDSedi mediam_leastDistance 30.4835
LD180327-0008 glycopeptide AMDSedi mediam_leastDistance 16.8945
LD180327-0008 MLS AMDSedi mediam_leastDistance 30.829
LD180327-0008 multidrug AMDSedi mediam_leastDistance 15.376
LD180327-0008 mupirocin AMDSedi mediam_leastDistance 30.403
LD180327-0008 other AMDSedi mediam_leastDistance 10.84
LD180327-0008 phenicol AMDSedi mediam_leastDistance 15.214
LD180327-0008 sulfonamide AMDSedi mediam_leastDistance 6.307
LD180327-0008 tetracycline AMDSedi mediam_leastDistance 27.801
LD180327-0008 unclassified AMDSedi mediam_leastDistance 14.611
LD180327-0009 aminoglycoside AMDSedi mediam_leastDistance 28.468
LD180327-0009 bacitracin AMDSedi mediam_leastDistance 15.5165
LD180327-0009 beta-lactam AMDSedi mediam_leastDistance 26.75
LD180327-0009 glycopeptide AMDSedi mediam_leastDistance 81.9435
LD180327-0009 MLS AMDSedi mediam_leastDistance 17.182
LD180327-0009 multidrug AMDSedi mediam_leastDistance 6.8445
LD180327-0009 other AMDSedi mediam_leastDistance 4.628
LD180327-0009 phenicol AMDSedi mediam_leastDistance 2.585
LD180327-0009 tetracycline AMDSedi mediam_leastDistance 16.516
LD180327-0009 unclassified AMDSedi mediam_leastDistance 41.1045
LD180328-0001 aminoglycoside AMDSedi mediam_leastDistance 15.1
LD180328-0001 bacitracin AMDSedi mediam_leastDistance 12.6475
LD180328-0001 beta-lactam AMDSedi mediam_leastDistance 29.5645
LD180328-0001 glycopeptide AMDSedi mediam_leastDistance 17.845
LD180328-0001 MLS AMDSedi mediam_leastDistance 9.767
LD180328-0001 multidrug AMDSedi mediam_leastDistance 25.99
LD180328-0001 mupirocin AMDSedi mediam_leastDistance 12.0965
LD180328-0001 other AMDSedi mediam_leastDistance 23.649
LD180328-0001 phenicol AMDSedi mediam_leastDistance 14.117
LD180328-0001 sulfonamide AMDSedi mediam_leastDistance 11.3025
LD180328-0001 tetracycline AMDSedi mediam_leastDistance 19.567
LD180328-0001 unclassified AMDSedi mediam_leastDistance 11.174
LD180328-0002 aminoglycoside AMDSedi mediam_leastDistance 21.379
LD180328-0002 bacitracin AMDSedi mediam_leastDistance 25.652
LD180328-0002 beta-lactam AMDSedi mediam_leastDistance 20.065
LD180328-0002 glycopeptide AMDSedi mediam_leastDistance 23.113
LD180328-0002 MLS AMDSedi mediam_leastDistance 2.463
LD180328-0002 multidrug AMDSedi mediam_leastDistance 8.26
LD180328-0002 mupirocin AMDSedi mediam_leastDistance 18.855
LD180328-0002 other AMDSedi mediam_leastDistance 2.563
LD180328-0002 phenicol AMDSedi mediam_leastDistance 11.995
LD180328-0002 sulfonamide AMDSedi mediam_leastDistance 46.1935
LD180328-0002 tetracycline AMDSedi mediam_leastDistance 12.948
LD180328-0002 unclassified AMDSedi mediam_leastDistance 12.1735
LD180328-0003 aminoglycoside AMDSedi mediam_leastDistance 18.253
LD180328-0003 bacitracin AMDSedi mediam_leastDistance 7.4425
LD180328-0003 beta-lactam AMDSedi mediam_leastDistance 5.621
LD180328-0003 glycopeptide AMDSedi mediam_leastDistance 15.827
LD180328-0003 MLS AMDSedi mediam_leastDistance 7.374
LD180328-0003 multidrug AMDSedi mediam_leastDistance 27.609
LD180328-0003 other AMDSedi mediam_leastDistance 33.067
LD180328-0003 phenicol AMDSedi mediam_leastDistance 9.882
LD180328-0003 sulfonamide AMDSedi mediam_leastDistance 46.7885
LD180328-0003 tetracycline AMDSedi mediam_leastDistance 7.672
LD180328-0003 unclassified AMDSedi mediam_leastDistance 79.448
LD180328-0004 aminoglycoside AMDSedi mediam_leastDistance 36.796
LD180328-0004 bacitracin AMDSedi mediam_leastDistance 29.613
LD180328-0004 beta-lactam AMDSedi mediam_leastDistance 69.5
LD180328-0004 glycopeptide AMDSedi mediam_leastDistance 49.1695
LD180328-0004 MLS AMDSedi mediam_leastDistance 14.282
LD180328-0004 multidrug AMDSedi mediam_leastDistance 30.28
LD180328-0004 mupirocin AMDSedi mediam_leastDistance 15.765
LD180328-0004 other AMDSedi mediam_leastDistance 66.538
LD180328-0004 phenicol AMDSedi mediam_leastDistance 52.732
LD180328-0004 sulfonamide AMDSedi mediam_leastDistance 60.67
LD180328-0004 tetracycline AMDSedi mediam_leastDistance 10.215
LD180328-0004 unclassified AMDSedi mediam_leastDistance 17.7835
LD180328-0005 aminoglycoside AMDSedi mediam_leastDistance 5.8725
LD180328-0005 bacitracin AMDSedi mediam_leastDistance 12.088
LD180328-0005 beta-lactam AMDSedi mediam_leastDistance 72.44
LD180328-0005 glycopeptide AMDSedi mediam_leastDistance 8.714
LD180328-0005 MLS AMDSedi mediam_leastDistance 6.095
LD180328-0005 multidrug AMDSedi mediam_leastDistance 25.496
LD180328-0005 mupirocin AMDSedi mediam_leastDistance 6.353
LD180328-0005 other AMDSedi mediam_leastDistance 27.2325
LD180328-0005 phenicol AMDSedi mediam_leastDistance 36.933
LD180328-0005 sulfonamide AMDSedi mediam_leastDistance 36.697
LD180328-0005 tetracycline AMDSedi mediam_leastDistance 13.19
LD180328-0005 unclassified AMDSedi mediam_leastDistance 20.6305
LD180328-0006 aminoglycoside AMDSedi mediam_leastDistance 22.42
LD180328-0006 bacitracin AMDSedi mediam_leastDistance 18.583
LD180328-0006 beta-lactam AMDSedi mediam_leastDistance 41.115
LD180328-0006 glycopeptide AMDSedi mediam_leastDistance 18.689
LD180328-0006 MLS AMDSedi mediam_leastDistance 51.142
LD180328-0006 multidrug AMDSedi mediam_leastDistance 19.0975
LD180328-0006 mupirocin AMDSedi mediam_leastDistance 25.956
LD180328-0006 other AMDSedi mediam_leastDistance 18.99
LD180328-0006 phenicol AMDSedi mediam_leastDistance 17.2045
LD180328-0006 sulfonamide AMDSedi mediam_leastDistance 3.7615
LD180328-0006 tetracycline AMDSedi mediam_leastDistance 18.0215
LD180328-0006 unclassified AMDSedi mediam_leastDistance 17.207
LD180328-0007 aminoglycoside AMDSedi mediam_leastDistance 22.42
LD180328-0007 bacitracin AMDSedi mediam_leastDistance 19.448
LD180328-0007 beta-lactam AMDSedi mediam_leastDistance 43.182
LD180328-0007 glycopeptide AMDSedi mediam_leastDistance 36.011
LD180328-0007 MLS AMDSedi mediam_leastDistance 13.9245
LD180328-0007 multidrug AMDSedi mediam_leastDistance 25.41
LD180328-0007 mupirocin AMDSedi mediam_leastDistance 25.487
LD180328-0007 other AMDSedi mediam_leastDistance 5.7015
LD180328-0007 phenicol AMDSedi mediam_leastDistance 51.058
LD180328-0007 sulfonamide AMDSedi mediam_leastDistance 86.515
LD180328-0007 tetracycline AMDSedi mediam_leastDistance 3.5
LD180328-0007 unclassified AMDSedi mediam_leastDistance 12
LD180328-0008 aminoglycoside AMDSedi mediam_leastDistance 15.012
LD180328-0008 bacitracin AMDSedi mediam_leastDistance 14.199
LD180328-0008 beta-lactam AMDSedi mediam_leastDistance 34.18
LD180328-0008 glycopeptide AMDSedi mediam_leastDistance 24.4755
LD180328-0008 MLS AMDSedi mediam_leastDistance 13.154
LD180328-0008 multidrug AMDSedi mediam_leastDistance 19.2285
LD180328-0008 mupirocin AMDSedi mediam_leastDistance 9.154
LD180328-0008 other AMDSedi mediam_leastDistance 25.929
LD180328-0008 phenicol AMDSedi mediam_leastDistance 13.511
LD180328-0008 sulfonamide AMDSedi mediam_leastDistance 11.718
LD180328-0008 tetracycline AMDSedi mediam_leastDistance 13.245
LD180328-0008 unclassified AMDSedi mediam_leastDistance 15.136
LD180328-0009 aminoglycoside AMDSedi mediam_leastDistance 12.882
LD180328-0009 bacitracin AMDSedi mediam_leastDistance 43.4805
LD180328-0009 beta-lactam AMDSedi mediam_leastDistance 34.4615
LD180328-0009 glycopeptide AMDSedi mediam_leastDistance 35.069
LD180328-0009 MLS AMDSedi mediam_leastDistance 2.248
LD180328-0009 multidrug AMDSedi mediam_leastDistance 16.168
LD180328-0009 mupirocin AMDSedi mediam_leastDistance 8.512
LD180328-0009 other AMDSedi mediam_leastDistance 31.072
LD180328-0009 phenicol AMDSedi mediam_leastDistance 13.444
LD180328-0009 sulfonamide AMDSedi mediam_leastDistance 12.8805
LD180328-0009 tetracycline AMDSedi mediam_leastDistance 57.477
LD180328-0009 unclassified AMDSedi mediam_leastDistance 10.148
LD180328-0010 aminoglycoside AMDSedi mediam_leastDistance 25.514
LD180328-0010 bacitracin AMDSedi mediam_leastDistance 5.0945
LD180328-0010 beta-lactam AMDSedi mediam_leastDistance 34.102
LD180328-0010 glycopeptide AMDSedi mediam_leastDistance 23.438
LD180328-0010 MLS AMDSedi mediam_leastDistance 7.3
LD180328-0010 multidrug AMDSedi mediam_leastDistance 16.1275
LD180328-0010 mupirocin AMDSedi mediam_leastDistance 6.2775
LD180328-0010 other AMDSedi mediam_leastDistance 16.839
LD180328-0010 phenicol AMDSedi mediam_leastDistance 13.444
LD180328-0010 sulfonamide AMDSedi mediam_leastDistance 10.969
LD180328-0010 tetracycline AMDSedi mediam_leastDistance 14.333
LD180328-0010 unclassified AMDSedi mediam_leastDistance 15.662
LD180328-0011 aminoglycoside AMDSedi mediam_leastDistance 12.55
LD180328-0011 bacitracin AMDSedi mediam_leastDistance 8.551
LD180328-0011 beta-lactam AMDSedi mediam_leastDistance 40.432
LD180328-0011 glycopeptide AMDSedi mediam_leastDistance 30.5375
LD180328-0011 MLS AMDSedi mediam_leastDistance 34.79
LD180328-0011 multidrug AMDSedi mediam_leastDistance 17.5205
LD180328-0011 mupirocin AMDSedi mediam_leastDistance 25.076
LD180328-0011 other AMDSedi mediam_leastDistance 18.509
LD180328-0011 phenicol AMDSedi mediam_leastDistance 7.509
LD180328-0011 sulfonamide AMDSedi mediam_leastDistance 12.204
LD180328-0011 tetracycline AMDSedi mediam_leastDistance 15.723
LD180328-0011 unclassified AMDSedi mediam_leastDistance 7.493
LD180328-0012 aminoglycoside AMDSedi mediam_leastDistance 18.072
LD180328-0012 bacitracin AMDSedi mediam_leastDistance 16.511
LD180328-0012 beta-lactam AMDSedi mediam_leastDistance 41.115
LD180328-0012 glycopeptide AMDSedi mediam_leastDistance 29.462
LD180328-0012 MLS AMDSedi mediam_leastDistance 14.28
LD180328-0012 multidrug AMDSedi mediam_leastDistance 20.129
LD180328-0012 mupirocin AMDSedi mediam_leastDistance 21.077
LD180328-0012 other AMDSedi mediam_leastDistance 19.123
LD180328-0012 phenicol AMDSedi mediam_leastDistance 16.718
LD180328-0012 sulfonamide AMDSedi mediam_leastDistance 3.812
LD180328-0012 tetracycline AMDSedi mediam_leastDistance 11.5695
LD180328-0012 unclassified AMDSedi mediam_leastDistance 8.7865
LD180328-0014 aminoglycoside AMDSedi mediam_leastDistance 4.5865
LD180328-0014 bacitracin AMDSedi mediam_leastDistance 24.39
LD180328-0014 beta-lactam AMDSedi mediam_leastDistance 33.945
LD180328-0014 glycopeptide AMDSedi mediam_leastDistance 23.213
LD180328-0014 MLS AMDSedi mediam_leastDistance 10.255
LD180328-0014 multidrug AMDSedi mediam_leastDistance 20.048
LD180328-0014 mupirocin AMDSedi mediam_leastDistance 22.3855
LD180328-0014 other AMDSedi mediam_leastDistance 12.386
LD180328-0014 phenicol AMDSedi mediam_leastDistance 14.685
LD180328-0014 sulfonamide AMDSedi mediam_leastDistance 18.631
LD180328-0014 tetracycline AMDSedi mediam_leastDistance 4.303
LD180328-0014 unclassified AMDSedi mediam_leastDistance 5.476
LD180402-0001 aminoglycoside AMDSedi mediam_leastDistance 15.185
LD180402-0001 bacitracin AMDSedi mediam_leastDistance 1.939
LD180402-0001 beta-lactam AMDSedi mediam_leastDistance 35.333
LD180402-0001 glycopeptide AMDSedi mediam_leastDistance 109.767
LD180402-0001 MLS AMDSedi mediam_leastDistance 19.264
LD180402-0001 multidrug AMDSedi mediam_leastDistance 12.2565
LD180402-0001 other AMDSedi mediam_leastDistance 3.64
LD180402-0001 phenicol AMDSedi mediam_leastDistance 23.826
LD180402-0001 sulfonamide AMDSedi mediam_leastDistance 8.0405
LD180402-0001 tetracycline AMDSedi mediam_leastDistance 12.34
LD180402-0001 unclassified AMDSedi mediam_leastDistance 109.473
LD180402-0002 aminoglycoside AMDSedi mediam_leastDistance 25.514
LD180402-0002 beta-lactam AMDSedi mediam_leastDistance 42.928
LD180402-0002 multidrug AMDSedi mediam_leastDistance 11.279
LD180402-0002 other AMDSedi mediam_leastDistance 7.8635
LD180402-0002 sulfonamide AMDSedi mediam_leastDistance 11.875
LD180402-0002 tetracycline AMDSedi mediam_leastDistance 3.7165
LD180402-0003 aminoglycoside AMDSedi mediam_leastDistance 90.8295
LD180402-0003 bacitracin AMDSedi mediam_leastDistance 36.591
LD180402-0003 beta-lactam AMDSedi mediam_leastDistance 7.944
LD180402-0003 glycopeptide AMDSedi mediam_leastDistance 39.01
LD180402-0003 MLS AMDSedi mediam_leastDistance 26.393
LD180402-0003 multidrug AMDSedi mediam_leastDistance 36.316
LD180402-0003 other AMDSedi mediam_leastDistance 40.174
LD180402-0003 phenicol AMDSedi mediam_leastDistance 27.2325
LD180402-0003 tetracycline AMDSedi mediam_leastDistance 59.9115
LD180402-0003 unclassified AMDSedi mediam_leastDistance 59.742
LD180402-0004 aminoglycoside AMDSedi mediam_leastDistance 25.514
LD180402-0004 bacitracin AMDSedi mediam_leastDistance 1.8
LD180402-0004 glycopeptide AMDSedi mediam_leastDistance 44.619
LD180402-0004 MLS AMDSedi mediam_leastDistance 1.755
LD180402-0004 multidrug AMDSedi mediam_leastDistance 4.3455
LD180402-0004 other AMDSedi mediam_leastDistance 13.544
LD180402-0004 phenicol AMDSedi mediam_leastDistance 11.913
LD180402-0004 sulfonamide AMDSedi mediam_leastDistance 6.542
LD180402-0004 tetracycline AMDSedi mediam_leastDistance 26.7525
LD180402-0004 unclassified AMDSedi mediam_leastDistance 61.2275
LD180402-0005 aminoglycoside AMDSedi mediam_leastDistance 35.9015
LD180402-0005 bacitracin AMDSedi mediam_leastDistance 11.8925
LD180402-0005 beta-lactam AMDSedi mediam_leastDistance 14.895
LD180402-0005 glycopeptide AMDSedi mediam_leastDistance 12.392
LD180402-0005 MLS AMDSedi mediam_leastDistance 2.341
LD180402-0005 multidrug AMDSedi mediam_leastDistance 9.339
LD180402-0005 mupirocin AMDSedi mediam_leastDistance 70.617
LD180402-0005 other AMDSedi mediam_leastDistance 5.4975
LD180402-0005 phenicol AMDSedi mediam_leastDistance 21.189
LD180402-0005 tetracycline AMDSedi mediam_leastDistance 12.34
LD180402-0005 unclassified AMDSedi mediam_leastDistance 76.6945
LD180402-0006 aminoglycoside AMDSedi mediam_leastDistance 65.501
LD180402-0006 bacitracin AMDSedi mediam_leastDistance 54.7795
LD180402-0006 beta-lactam AMDSedi mediam_leastDistance 9.6765
LD180402-0006 glycopeptide AMDSedi mediam_leastDistance 11.954
LD180402-0006 MLS AMDSedi mediam_leastDistance 4.74
LD180402-0006 multidrug AMDSedi mediam_leastDistance 5.86
LD180402-0006 mupirocin AMDSedi mediam_leastDistance 2.8545
LD180402-0006 other AMDSedi mediam_leastDistance 7.633
LD180402-0006 phenicol AMDSedi mediam_leastDistance 9.506
LD180402-0006 tetracycline AMDSedi mediam_leastDistance 7.062
LD180402-0006 unclassified AMDSedi mediam_leastDistance 3.531
LD180402-0007 aminoglycoside AMDSedi mediam_leastDistance 8.6365
LD180402-0007 bacitracin AMDSedi mediam_leastDistance 4.489
LD180402-0007 beta-lactam AMDSedi mediam_leastDistance 15.947
LD180402-0007 glycopeptide AMDSedi mediam_leastDistance 13.2685
LD180402-0007 MLS AMDSedi mediam_leastDistance 7.1985
LD180402-0007 multidrug AMDSedi mediam_leastDistance 13.969
LD180402-0007 mupirocin AMDSedi mediam_leastDistance 3.201
LD180402-0007 other AMDSedi mediam_leastDistance 3.75
LD180402-0007 phenicol AMDSedi mediam_leastDistance 2.466
LD180402-0007 sulfonamide AMDSedi mediam_leastDistance 27.848
LD180402-0007 tetracycline AMDSedi mediam_leastDistance 13.442
LD180402-0007 unclassified AMDSedi mediam_leastDistance 2.508
LD180402-0008 aminoglycoside AMDSedi mediam_leastDistance 3.764
LD180402-0008 bacitracin AMDSedi mediam_leastDistance 4.489
LD180402-0008 multidrug AMDSedi mediam_leastDistance 17.7425
LD180402-0008 mupirocin AMDSedi mediam_leastDistance 1.746
LD180402-0008 other AMDSedi mediam_leastDistance 1.999
LD180402-0008 tetracycline AMDSedi mediam_leastDistance 30.969
LD180402-0008 unclassified AMDSedi mediam_leastDistance 0.651
LD180402-0009 aminoglycoside AMDSedi mediam_leastDistance 18.21
LD180402-0009 bacitracin AMDSedi mediam_leastDistance 29.832
LD180402-0009 beta-lactam AMDSedi mediam_leastDistance 5.4755
LD180402-0009 glycopeptide AMDSedi mediam_leastDistance 41.23
LD180402-0009 multidrug AMDSedi mediam_leastDistance 6.691
LD180402-0009 other AMDSedi mediam_leastDistance 45.1555
LD180402-0009 phenicol AMDSedi mediam_leastDistance 27.0525
LD180402-0009 tetracycline AMDSedi mediam_leastDistance 10.172
LD180402-0009 unclassified AMDSedi mediam_leastDistance 105.511
LD180402-0010 aminoglycoside AMDSedi mediam_leastDistance 248.612
LD180402-0010 bacitracin AMDSedi mediam_leastDistance 17.537
LD180402-0010 beta-lactam AMDSedi mediam_leastDistance 11.7815
LD180402-0010 glycopeptide AMDSedi mediam_leastDistance 27.038
LD180402-0010 MLS AMDSedi mediam_leastDistance 2.318
LD180402-0010 multidrug AMDSedi mediam_leastDistance 8.3765
LD180402-0010 mupirocin AMDSedi mediam_leastDistance 18.337
LD180402-0010 other AMDSedi mediam_leastDistance 14.7335
LD180402-0010 phenicol AMDSedi mediam_leastDistance 7.284
LD180402-0010 tetracycline AMDSedi mediam_leastDistance 1.318
LD180402-0011 bacitracin AMDSedi mediam_leastDistance 18.5925
LD180402-0011 beta-lactam AMDSedi mediam_leastDistance 10.295
LD180402-0011 glycopeptide AMDSedi mediam_leastDistance 116.275
LD180402-0011 MLS AMDSedi mediam_leastDistance 9.601
LD180402-0011 multidrug AMDSedi mediam_leastDistance 6.9545
LD180402-0011 mupirocin AMDSedi mediam_leastDistance 49.952
LD180402-0011 other AMDSedi mediam_leastDistance 10.101
LD180402-0011 phenicol AMDSedi mediam_leastDistance 7.284
LD180402-0011 tetracycline AMDSedi mediam_leastDistance 88.012
LD180402-0011 unclassified AMDSedi mediam_leastDistance 32.778
LD180402-0012 bacitracin AMDSedi mediam_leastDistance 17.537
LD180402-0012 beta-lactam AMDSedi mediam_leastDistance 11.679
LD180402-0012 glycopeptide AMDSedi mediam_leastDistance 97.258
LD180402-0012 MLS AMDSedi mediam_leastDistance 1.3795
LD180402-0012 multidrug AMDSedi mediam_leastDistance 5.5205
LD180402-0012 mupirocin AMDSedi mediam_leastDistance 17.353
LD180402-0012 other AMDSedi mediam_leastDistance 11.6665
LD180402-0012 phenicol AMDSedi mediam_leastDistance 7.189
LD180402-0012 unclassified AMDSedi mediam_leastDistance 65.347
LD180402-0013 bacitracin AMDSedi mediam_leastDistance 19.648
LD180402-0013 beta-lactam AMDSedi mediam_leastDistance 7.8955
LD180402-0013 glycopeptide AMDSedi mediam_leastDistance 125.267
LD180402-0013 MLS AMDSedi mediam_leastDistance 16.543
LD180402-0013 multidrug AMDSedi mediam_leastDistance 6.935
LD180402-0013 other AMDSedi mediam_leastDistance 4.218
LD180402-0013 phenicol AMDSedi mediam_leastDistance 4.9345
LD180402-0013 tetracycline AMDSedi mediam_leastDistance 86.786
LD180402-0014 aminoglycoside AMDSedi mediam_leastDistance 27.975
LD180402-0014 bacitracin AMDSedi mediam_leastDistance 19.648
LD180402-0014 beta-lactam AMDSedi mediam_leastDistance 36.6245
LD180402-0014 glycopeptide AMDSedi mediam_leastDistance 27.3175
LD180402-0014 MLS AMDSedi mediam_leastDistance 2.23
LD180402-0014 multidrug AMDSedi mediam_leastDistance 15.265
LD180402-0014 mupirocin AMDSedi mediam_leastDistance 2.9425
LD180402-0014 other AMDSedi mediam_leastDistance 12.2135
LD180402-0014 phenicol AMDSedi mediam_leastDistance 4.767
LD180402-0014 sulfonamide AMDSedi mediam_leastDistance 4.7325
LD180402-0014 tetracycline AMDSedi mediam_leastDistance 21.0385
LD180402-0014 unclassified AMDSedi mediam_leastDistance 12.17
LN_tailings aminoglycoside Tailing mediam_leastDistance 12.935
LN_tailings bacitracin Tailing mediam_leastDistance 6.2825
