binFileName	corrected_species	pathogenicity	variable	value
AMDSedi_M1-1.concoct.99.contigs.fa_M1-1.filtered	Ferrimicrobium acidiphilum		numORF_MRG	2
AMDSedi_M1-1.concoct.99.contigs.fa_M1-1.filtered	Ferrimicrobium acidiphilum		numORF_multimetal	0
AMDSedi_M1-1.maxbin2.113_sub.contigs.fa_M1-1.filtered			numORF_multimetal	3
AMDSedi_M1-1.maxbin2.113_sub.contigs.fa_M1-1.filtered			numORF_multidrug	7
AMDSedi_M1-1.maxbin2.113_sub.contigs.fa_M1-1.filtered			numORF_MRG	12
AMDSedi_M1-1.maxbin2.113_sub.contigs.fa_M1-1.filtered			numORF_asARG	15
AMDSedi_M1-1.metabat2.1_sub.contigs.fa_M1-1.filtered			numORF_multidrug	2
AMDSedi_M1-1.metabat2.1_sub.contigs.fa_M1-1.filtered			numORF_asARG	8
AMDSedi_M1-1.metabat2.1_sub.contigs.fa_M1-1.filtered			numORF_MRG	3
AMDSedi_M1-1.metabat2.1_sub.contigs.fa_M1-1.filtered			numORF_multimetal	1
AMDSedi_M1-1.metabat2.110_sub.contigs.fa_M1-1.filtered			numORF_multimetal	0
AMDSedi_M1-1.metabat2.110_sub.contigs.fa_M1-1.filtered			numORF_MRG	0
AMDSedi_M1-1.metabat2.110_sub.contigs.fa_M1-1.filtered			numORF_asARG	3
AMDSedi_M1-1.metabat2.110_sub.contigs.fa_M1-1.filtered			numORF_multidrug	1
AMDSedi_M1-1.metabat2.13.contigs.fa_M1-1.filtered			numORF_multimetal	0
AMDSedi_M1-1.metabat2.13.contigs.fa_M1-1.filtered			numORF_multidrug	3
AMDSedi_M1-1.metabat2.13.contigs.fa_M1-1.filtered			numORF_MRG	1
AMDSedi_M1-1.metabat2.13.contigs.fa_M1-1.filtered			numORF_asARG	9
AMDSedi_M1-1.metabat2.133.contigs.fa_M1-1.filtered			numORF_multimetal	2
AMDSedi_M1-1.metabat2.133.contigs.fa_M1-1.filtered			numORF_MRG	4
AMDSedi_M1-1.metabat2.133.contigs.fa_M1-1.filtered			numORF_multidrug	2
AMDSedi_M1-1.metabat2.133.contigs.fa_M1-1.filtered			numORF_asARG	12
AMDSedi_M1-1.metabat2.145.contigs.fa_M1-1.filtered			numORF_multidrug	0
AMDSedi_M1-1.metabat2.145.contigs.fa_M1-1.filtered			numORF_asARG	2
AMDSedi_M1-1.metabat2.145.contigs.fa_M1-1.filtered			numORF_multimetal	0
AMDSedi_M1-1.metabat2.145.contigs.fa_M1-1.filtered			numORF_MRG	1
AMDSedi_M1-1.metabat2.182.contigs.fa_M1-1.filtered			numORF_multidrug	3
AMDSedi_M1-1.metabat2.182.contigs.fa_M1-1.filtered			numORF_multimetal	1
AMDSedi_M1-1.metabat2.182.contigs.fa_M1-1.filtered			numORF_MRG	2
AMDSedi_M1-1.metabat2.182.contigs.fa_M1-1.filtered			numORF_asARG	17
AMDSedi_M1-1.metabat2.183.contigs.fa_M1-1.filtered			numORF_multimetal	0
AMDSedi_M1-1.metabat2.183.contigs.fa_M1-1.filtered			numORF_MRG	0
AMDSedi_M1-1.metabat2.183.contigs.fa_M1-1.filtered			numORF_multidrug	0
AMDSedi_M1-1.metabat2.183.contigs.fa_M1-1.filtered			numORF_asARG	3
AMDSedi_M1-1.metabat2.186.contigs.fa_M1-1.filtered			numORF_multimetal	0
AMDSedi_M1-1.metabat2.186.contigs.fa_M1-1.filtered			numORF_multidrug	2
AMDSedi_M1-1.metabat2.186.contigs.fa_M1-1.filtered			numORF_asARG	11
AMDSedi_M1-1.metabat2.186.contigs.fa_M1-1.filtered			numORF_MRG	1
AMDSedi_M1-1.metabat2.187.contigs.fa_M1-1.filtered			numORF_multidrug	5
AMDSedi_M1-1.metabat2.187.contigs.fa_M1-1.filtered			numORF_MRG	2
AMDSedi_M1-1.metabat2.187.contigs.fa_M1-1.filtered			numORF_multimetal	0
AMDSedi_M1-1.metabat2.187.contigs.fa_M1-1.filtered			numORF_asARG	18
AMDSedi_M1-1.metabat2.52.contigs.fa_M1-1.filtered	Ferroplasma sp002505185		numORF_multimetal	0
AMDSedi_M1-1.metabat2.52.contigs.fa_M1-1.filtered	Ferroplasma sp002505185		numORF_MRG	0
AMDSedi_M1-1.metabat2.52.contigs.fa_M1-1.filtered	Ferroplasma sp002505185		numORF_asARG	9
AMDSedi_M1-1.metabat2.52.contigs.fa_M1-1.filtered	Ferroplasma sp002505185		numORF_multidrug	3
AMDSedi_M1-1.metabat2.63.contigs.fa_M1-1.filtered			numORF_multimetal	0
AMDSedi_M1-1.metabat2.63.contigs.fa_M1-1.filtered			numORF_MRG	0
AMDSedi_M1-1.metabat2.63.contigs.fa_M1-1.filtered			numORF_multidrug	1
AMDSedi_M1-1.metabat2.63.contigs.fa_M1-1.filtered			numORF_asARG	7
AMDSedi_M1-1.metabat2.65.contigs.fa_M1-1.filtered	Acidithiobacillus ferrooxidans		numORF_multidrug	5
AMDSedi_M1-1.metabat2.65.contigs.fa_M1-1.filtered	Acidithiobacillus ferrooxidans		numORF_asARG	21
AMDSedi_M1-1.metabat2.65.contigs.fa_M1-1.filtered	Acidithiobacillus ferrooxidans		numORF_MRG	17
AMDSedi_M1-1.metabat2.65.contigs.fa_M1-1.filtered	Acidithiobacillus ferrooxidans		numORF_multimetal	7
AMDSedi_M1-1.metabat2.71.contigs.fa_M1-1.filtered			numORF_asARG	9
AMDSedi_M1-1.metabat2.71.contigs.fa_M1-1.filtered			numORF_MRG	2
AMDSedi_M1-1.metabat2.71.contigs.fa_M1-1.filtered			numORF_multimetal	0
AMDSedi_M1-1.metabat2.71.contigs.fa_M1-1.filtered			numORF_multidrug	1
AMDSedi_M1-1.metabat2.85.contigs.fa_M1-1.filtered			numORF_MRG	1
AMDSedi_M1-1.metabat2.85.contigs.fa_M1-1.filtered			numORF_asARG	2
AMDSedi_M1-1.metabat2.85.contigs.fa_M1-1.filtered			numORF_multidrug	1
AMDSedi_M1-1.metabat2.85.contigs.fa_M1-1.filtered			numORF_multimetal	0
AMDSedi_M1-1.metabat2.98_sub.contigs.fa_M1-1.filtered			numORF_multimetal	0
AMDSedi_M1-1.metabat2.98_sub.contigs.fa_M1-1.filtered			numORF_MRG	0
AMDSedi_M1-1.metabat2.98_sub.contigs.fa_M1-1.filtered			numORF_multidrug	1
AMDSedi_M1-1.metabat2.98_sub.contigs.fa_M1-1.filtered			numORF_asARG	3
AMDSedi_M1-2.concoct.101.contigs.fa_M1-2.filtered			numORF_MRG	15
AMDSedi_M1-2.concoct.101.contigs.fa_M1-2.filtered			numORF_asARG	20
AMDSedi_M1-2.concoct.101.contigs.fa_M1-2.filtered			numORF_multidrug	10
AMDSedi_M1-2.concoct.101.contigs.fa_M1-2.filtered			numORF_multimetal	6
AMDSedi_M1-2.concoct.106_sub.contigs.fa_M1-2.filtered			numORF_MRG	16
AMDSedi_M1-2.concoct.106_sub.contigs.fa_M1-2.filtered			numORF_multidrug	7
AMDSedi_M1-2.concoct.106_sub.contigs.fa_M1-2.filtered			numORF_asARG	25
AMDSedi_M1-2.concoct.106_sub.contigs.fa_M1-2.filtered			numORF_multimetal	4
AMDSedi_M1-2.concoct.12_sub.contigs.fa_M1-2.filtered			numORF_multimetal	4
AMDSedi_M1-2.concoct.12_sub.contigs.fa_M1-2.filtered			numORF_asARG	24
AMDSedi_M1-2.concoct.12_sub.contigs.fa_M1-2.filtered			numORF_MRG	12
AMDSedi_M1-2.concoct.12_sub.contigs.fa_M1-2.filtered			numORF_multidrug	8
AMDSedi_M1-2.concoct.124_sub.contigs.fa_M1-2.filtered			numORF_MRG	0
AMDSedi_M1-2.concoct.124_sub.contigs.fa_M1-2.filtered			numORF_multidrug	0
AMDSedi_M1-2.concoct.124_sub.contigs.fa_M1-2.filtered			numORF_asARG	8
AMDSedi_M1-2.concoct.124_sub.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.concoct.140.contigs.fa_M1-2.filtered			numORF_multimetal	1
AMDSedi_M1-2.concoct.140.contigs.fa_M1-2.filtered			numORF_asARG	12
AMDSedi_M1-2.concoct.140.contigs.fa_M1-2.filtered			numORF_MRG	2
AMDSedi_M1-2.concoct.140.contigs.fa_M1-2.filtered			numORF_multidrug	0
AMDSedi_M1-2.concoct.21.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.concoct.21.contigs.fa_M1-2.filtered			numORF_asARG	10
AMDSedi_M1-2.concoct.21.contigs.fa_M1-2.filtered			numORF_MRG	1
AMDSedi_M1-2.concoct.21.contigs.fa_M1-2.filtered			numORF_multidrug	2
AMDSedi_M1-2.concoct.5.contigs.fa_M1-2.filtered	Ferrimicrobium acidiphilum		numORF_multimetal	1
AMDSedi_M1-2.concoct.5.contigs.fa_M1-2.filtered	Ferrimicrobium acidiphilum		numORF_multidrug	3
AMDSedi_M1-2.concoct.5.contigs.fa_M1-2.filtered	Ferrimicrobium acidiphilum		numORF_asARG	16
AMDSedi_M1-2.concoct.5.contigs.fa_M1-2.filtered	Ferrimicrobium acidiphilum		numORF_MRG	2
AMDSedi_M1-2.concoct.73.contigs.fa_M1-2.filtered			numORF_MRG	0
AMDSedi_M1-2.concoct.73.contigs.fa_M1-2.filtered			numORF_multidrug	0
AMDSedi_M1-2.concoct.73.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.concoct.73.contigs.fa_M1-2.filtered			numORF_asARG	2
AMDSedi_M1-2.concoct.74.contigs.fa_M1-2.filtered			numORF_multidrug	2
AMDSedi_M1-2.concoct.74.contigs.fa_M1-2.filtered			numORF_MRG	2
AMDSedi_M1-2.concoct.74.contigs.fa_M1-2.filtered			numORF_multimetal	1
AMDSedi_M1-2.concoct.74.contigs.fa_M1-2.filtered			numORF_asARG	13
AMDSedi_M1-2.concoct.77.contigs.fa_M1-2.filtered	Acidithiobacillus ferrooxidans		numORF_asARG	19
AMDSedi_M1-2.concoct.77.contigs.fa_M1-2.filtered	Acidithiobacillus ferrooxidans		numORF_multidrug	4
AMDSedi_M1-2.concoct.77.contigs.fa_M1-2.filtered	Acidithiobacillus ferrooxidans		numORF_multimetal	6
AMDSedi_M1-2.concoct.77.contigs.fa_M1-2.filtered	Acidithiobacillus ferrooxidans		numORF_MRG	15
AMDSedi_M1-2.concoct.81.contigs.fa_M1-2.filtered			numORF_asARG	3
AMDSedi_M1-2.concoct.81.contigs.fa_M1-2.filtered			numORF_MRG	1
AMDSedi_M1-2.concoct.81.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.concoct.81.contigs.fa_M1-2.filtered			numORF_multidrug	0
AMDSedi_M1-2.concoct.94.contigs.fa_M1-2.filtered			numORF_asARG	9
AMDSedi_M1-2.concoct.94.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.concoct.94.contigs.fa_M1-2.filtered			numORF_MRG	3
AMDSedi_M1-2.concoct.94.contigs.fa_M1-2.filtered			numORF_multidrug	2
AMDSedi_M1-2.maxbin2.030_sub.contigs.fa_M1-2.filtered			numORF_multidrug	3
AMDSedi_M1-2.maxbin2.030_sub.contigs.fa_M1-2.filtered			numORF_asARG	15
AMDSedi_M1-2.maxbin2.030_sub.contigs.fa_M1-2.filtered			numORF_MRG	4
AMDSedi_M1-2.maxbin2.030_sub.contigs.fa_M1-2.filtered			numORF_multimetal	2
AMDSedi_M1-2.maxbin2.054.contigs.fa_M1-2.filtered			numORF_asARG	2
AMDSedi_M1-2.maxbin2.054.contigs.fa_M1-2.filtered			numORF_multidrug	0
AMDSedi_M1-2.maxbin2.054.contigs.fa_M1-2.filtered			numORF_MRG	2
AMDSedi_M1-2.maxbin2.054.contigs.fa_M1-2.filtered			numORF_multimetal	1
AMDSedi_M1-2.metabat2.118.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.metabat2.118.contigs.fa_M1-2.filtered			numORF_asARG	3
AMDSedi_M1-2.metabat2.118.contigs.fa_M1-2.filtered			numORF_multidrug	0
AMDSedi_M1-2.metabat2.118.contigs.fa_M1-2.filtered			numORF_MRG	0
AMDSedi_M1-2.metabat2.122.contigs.fa_M1-2.filtered			numORF_MRG	1
AMDSedi_M1-2.metabat2.122.contigs.fa_M1-2.filtered			numORF_multidrug	2
AMDSedi_M1-2.metabat2.122.contigs.fa_M1-2.filtered			numORF_asARG	12
AMDSedi_M1-2.metabat2.122.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.metabat2.141_sub.contigs.fa_M1-2.filtered			numORF_multidrug	2
AMDSedi_M1-2.metabat2.141_sub.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.metabat2.141_sub.contigs.fa_M1-2.filtered			numORF_asARG	11
AMDSedi_M1-2.metabat2.141_sub.contigs.fa_M1-2.filtered			numORF_MRG	0
AMDSedi_M1-2.metabat2.150.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.metabat2.150.contigs.fa_M1-2.filtered			numORF_multidrug	3
AMDSedi_M1-2.metabat2.150.contigs.fa_M1-2.filtered			numORF_MRG	3
AMDSedi_M1-2.metabat2.150.contigs.fa_M1-2.filtered			numORF_asARG	11
AMDSedi_M1-2.metabat2.151.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.metabat2.151.contigs.fa_M1-2.filtered			numORF_multidrug	1
AMDSedi_M1-2.metabat2.151.contigs.fa_M1-2.filtered			numORF_MRG	1
AMDSedi_M1-2.metabat2.151.contigs.fa_M1-2.filtered			numORF_asARG	8
AMDSedi_M1-2.metabat2.152.contigs.fa_M1-2.filtered			numORF_MRG	1
AMDSedi_M1-2.metabat2.152.contigs.fa_M1-2.filtered			numORF_asARG	1
AMDSedi_M1-2.metabat2.152.contigs.fa_M1-2.filtered			numORF_multidrug	0
AMDSedi_M1-2.metabat2.152.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.metabat2.156.contigs.fa_M1-2.filtered			numORF_multidrug	2
AMDSedi_M1-2.metabat2.156.contigs.fa_M1-2.filtered			numORF_MRG	1
AMDSedi_M1-2.metabat2.156.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.metabat2.156.contigs.fa_M1-2.filtered			numORF_asARG	9
AMDSedi_M1-2.metabat2.16_sub.contigs.fa_M1-2.filtered			numORF_asARG	8
AMDSedi_M1-2.metabat2.16_sub.contigs.fa_M1-2.filtered			numORF_multidrug	2
AMDSedi_M1-2.metabat2.16_sub.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.metabat2.16_sub.contigs.fa_M1-2.filtered			numORF_MRG	0
AMDSedi_M1-2.metabat2.34_sub.contigs.fa_M1-2.filtered			numORF_MRG	20
AMDSedi_M1-2.metabat2.34_sub.contigs.fa_M1-2.filtered			numORF_multimetal	5
AMDSedi_M1-2.metabat2.34_sub.contigs.fa_M1-2.filtered			numORF_asARG	36
AMDSedi_M1-2.metabat2.34_sub.contigs.fa_M1-2.filtered			numORF_multidrug	18
AMDSedi_M1-2.metabat2.61.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.metabat2.61.contigs.fa_M1-2.filtered			numORF_multidrug	1
AMDSedi_M1-2.metabat2.61.contigs.fa_M1-2.filtered			numORF_asARG	3
AMDSedi_M1-2.metabat2.61.contigs.fa_M1-2.filtered			numORF_MRG	0
AMDSedi_M1-2.metabat2.62.contigs.fa_M1-2.filtered			numORF_multidrug	7
AMDSedi_M1-2.metabat2.62.contigs.fa_M1-2.filtered			numORF_asARG	21
AMDSedi_M1-2.metabat2.62.contigs.fa_M1-2.filtered			numORF_multimetal	10
AMDSedi_M1-2.metabat2.62.contigs.fa_M1-2.filtered			numORF_MRG	25
AMDSedi_M1-2.metabat2.74_sub.contigs.fa_M1-2.filtered			numORF_asARG	9
AMDSedi_M1-2.metabat2.74_sub.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.metabat2.74_sub.contigs.fa_M1-2.filtered			numORF_multidrug	1
AMDSedi_M1-2.metabat2.74_sub.contigs.fa_M1-2.filtered			numORF_MRG	0
AMDSedi_M1-2.metabat2.78.contigs.fa_M1-2.filtered			numORF_multimetal	0
AMDSedi_M1-2.metabat2.78.contigs.fa_M1-2.filtered			numORF_MRG	0
AMDSedi_M1-2.metabat2.78.contigs.fa_M1-2.filtered			numORF_multidrug	8
AMDSedi_M1-2.metabat2.78.contigs.fa_M1-2.filtered			numORF_asARG	23
AMDSedi_M1-3.abawaca.73_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	31
AMDSedi_M1-3.abawaca.73_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	11
AMDSedi_M1-3.abawaca.73_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	9
AMDSedi_M1-3.abawaca.73_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	18
AMDSedi_M1-3.abawaca.94_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	0
AMDSedi_M1-3.abawaca.94_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	17
AMDSedi_M1-3.abawaca.94_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	1
AMDSedi_M1-3.abawaca.94_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	5
AMDSedi_M1-3.concoct.100_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	5
AMDSedi_M1-3.concoct.100_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	2
AMDSedi_M1-3.concoct.100_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	4
AMDSedi_M1-3.concoct.100_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	16
AMDSedi_M1-3.concoct.107.contigs.filtered.fa_M1-3.filtered	Acidiphilium multivorum		numORF_multimetal	5
AMDSedi_M1-3.concoct.107.contigs.filtered.fa_M1-3.filtered	Acidiphilium multivorum		numORF_MRG	12
AMDSedi_M1-3.concoct.107.contigs.filtered.fa_M1-3.filtered	Acidiphilium multivorum		numORF_asARG	33
AMDSedi_M1-3.concoct.107.contigs.filtered.fa_M1-3.filtered	Acidiphilium multivorum		numORF_multidrug	10
AMDSedi_M1-3.concoct.114.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	8
AMDSedi_M1-3.concoct.114.contigs.filtered.fa_M1-3.filtered			numORF_MRG	22
AMDSedi_M1-3.concoct.114.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	21
AMDSedi_M1-3.concoct.114.contigs.filtered.fa_M1-3.filtered			numORF_asARG	32
AMDSedi_M1-3.concoct.122_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	1
AMDSedi_M1-3.concoct.122_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	0
AMDSedi_M1-3.concoct.122_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	1
AMDSedi_M1-3.concoct.122_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	6
AMDSedi_M1-3.concoct.123.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	0
AMDSedi_M1-3.concoct.123.contigs.filtered.fa_M1-3.filtered			numORF_MRG	2
AMDSedi_M1-3.concoct.123.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	0
AMDSedi_M1-3.concoct.123.contigs.filtered.fa_M1-3.filtered			numORF_asARG	2
AMDSedi_M1-3.concoct.126.contigs.filtered.fa_M1-3.filtered			numORF_MRG	1
AMDSedi_M1-3.concoct.126.contigs.filtered.fa_M1-3.filtered			numORF_asARG	3
AMDSedi_M1-3.concoct.126.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	0
AMDSedi_M1-3.concoct.126.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	0
AMDSedi_M1-3.concoct.129_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	0
AMDSedi_M1-3.concoct.129_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	2
AMDSedi_M1-3.concoct.129_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	7
AMDSedi_M1-3.concoct.129_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	1
AMDSedi_M1-3.concoct.13.contigs.filtered.fa_M1-3.filtered			numORF_MRG	7
AMDSedi_M1-3.concoct.13.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	5
AMDSedi_M1-3.concoct.13.contigs.filtered.fa_M1-3.filtered			numORF_asARG	12
AMDSedi_M1-3.concoct.13.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	3
AMDSedi_M1-3.concoct.140_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	19
AMDSedi_M1-3.concoct.140_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	21
AMDSedi_M1-3.concoct.140_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	10
AMDSedi_M1-3.concoct.140_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	4
AMDSedi_M1-3.concoct.141.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	4
AMDSedi_M1-3.concoct.141.contigs.filtered.fa_M1-3.filtered			numORF_MRG	10
AMDSedi_M1-3.concoct.141.contigs.filtered.fa_M1-3.filtered			numORF_asARG	24
AMDSedi_M1-3.concoct.141.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	10
AMDSedi_M1-3.concoct.18_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	2
AMDSedi_M1-3.concoct.18_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	15
AMDSedi_M1-3.concoct.18_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	3
AMDSedi_M1-3.concoct.18_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	4
AMDSedi_M1-3.concoct.24_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	10
AMDSedi_M1-3.concoct.24_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	3
AMDSedi_M1-3.concoct.24_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	0
AMDSedi_M1-3.concoct.24_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	10
AMDSedi_M1-3.concoct.31_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	9
AMDSedi_M1-3.concoct.31_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	1
AMDSedi_M1-3.concoct.31_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	20
AMDSedi_M1-3.concoct.31_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	12
AMDSedi_M1-3.concoct.33_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	16
AMDSedi_M1-3.concoct.33_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	3
AMDSedi_M1-3.concoct.33_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	3
AMDSedi_M1-3.concoct.33_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	10
AMDSedi_M1-3.concoct.50.contigs.filtered.fa_M1-3.filtered			numORF_asARG	8
AMDSedi_M1-3.concoct.50.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	0
AMDSedi_M1-3.concoct.50.contigs.filtered.fa_M1-3.filtered			numORF_MRG	3
AMDSedi_M1-3.concoct.50.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	0
AMDSedi_M1-3.concoct.61_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	15
AMDSedi_M1-3.concoct.61_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	6
AMDSedi_M1-3.concoct.61_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	3
AMDSedi_M1-3.concoct.61_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	11
AMDSedi_M1-3.concoct.87_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	1
AMDSedi_M1-3.concoct.87_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	1
AMDSedi_M1-3.concoct.87_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	3
AMDSedi_M1-3.concoct.87_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	18
AMDSedi_M1-3.concoct.93_sub.contigs.filtered.fa_M1-3.filtered	Ferrimicrobium acidiphilum		numORF_MRG	11
AMDSedi_M1-3.concoct.93_sub.contigs.filtered.fa_M1-3.filtered	Ferrimicrobium acidiphilum		numORF_asARG	13
AMDSedi_M1-3.concoct.93_sub.contigs.filtered.fa_M1-3.filtered	Ferrimicrobium acidiphilum		numORF_multimetal	6
AMDSedi_M1-3.concoct.93_sub.contigs.filtered.fa_M1-3.filtered	Ferrimicrobium acidiphilum		numORF_multidrug	5
AMDSedi_M1-3.maxbin2.001.contigs.filtered.fa_M1-3.filtered	Acidiferrobacter thiooxydans		numORF_asARG	21
AMDSedi_M1-3.maxbin2.001.contigs.filtered.fa_M1-3.filtered	Acidiferrobacter thiooxydans		numORF_multimetal	1
AMDSedi_M1-3.maxbin2.001.contigs.filtered.fa_M1-3.filtered	Acidiferrobacter thiooxydans		numORF_MRG	10
AMDSedi_M1-3.maxbin2.001.contigs.filtered.fa_M1-3.filtered	Acidiferrobacter thiooxydans		numORF_multidrug	5
AMDSedi_M1-3.maxbin2.002_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	12
AMDSedi_M1-3.maxbin2.002_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	2
AMDSedi_M1-3.maxbin2.002_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	4
AMDSedi_M1-3.maxbin2.002_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	0
AMDSedi_M1-3.maxbin2.030_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	16
AMDSedi_M1-3.maxbin2.030_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	20
AMDSedi_M1-3.maxbin2.030_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	5
AMDSedi_M1-3.maxbin2.030_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	9
AMDSedi_M1-3.maxbin2.048_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	0
AMDSedi_M1-3.maxbin2.048_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	0
AMDSedi_M1-3.maxbin2.048_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	4
AMDSedi_M1-3.maxbin2.048_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	13
AMDSedi_M1-3.maxbin2.149_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	2
AMDSedi_M1-3.maxbin2.149_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	8
AMDSedi_M1-3.maxbin2.149_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	16
AMDSedi_M1-3.maxbin2.149_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	7
AMDSedi_M1-3.maxbin2.190_sub.contigs.filtered.fa_M1-3.filtered			numORF_MRG	9
AMDSedi_M1-3.maxbin2.190_sub.contigs.filtered.fa_M1-3.filtered			numORF_asARG	16
AMDSedi_M1-3.maxbin2.190_sub.contigs.filtered.fa_M1-3.filtered			numORF_multimetal	4
AMDSedi_M1-3.maxbin2.190_sub.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	5
AMDSedi_M1-3.metabat2.104.contigs.filtered.fa_M1-3.filtered			numORF_asARG	3
AMDSedi_M1-3.metabat2.104.contigs.filtered.fa_M1-3.filtered			numORF_multidrug	0
AMDSedi_M1-3.metabat2.104.contigs.filtered.fa_M1-3.filtered			numORF_MRG	0
